,Beta,Gini,Total,Group_probs,Group,Time Window Size
1,0.05,0.04491069813915702,0.21702678514059495,"{0: 0.2183261072443313, 1: 0.20316554227822334, 2: 0.2013990431805546, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
2,0.1,0.042971640919359164,0.21833834481901498,"{0: 0.21941895220164065, 1: 0.20657830764724716, 2: 0.20672449701323892, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
3,0.15,0.040712756947645035,0.21826651072787684,"{0: 0.21890427526226858, 1: 0.21136900406277595, 2: 0.2112174034187345, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
4,0.2,0.039757944443100886,0.21982335506489983,"{0: 0.2203181163078814, 1: 0.21441320696168611, 2: 0.2147546291585526, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
5,0.25,0.03891000978735188,0.22242105553123803,"{0: 0.22280456621307163, 1: 0.21828396911190764, 2: 0.2182467433821629, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
6,0.3,0.03789669570146755,0.2241435057473044,"{0: 0.22435618400643118, 1: 0.22188271146080807, 2: 0.22175751880773353, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
7,0.4,0.03749749398733159,0.22739534933180586,"{0: 0.22760287048253255, 1: 0.2251678867459885, 2: 0.2252535771997104, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
8,0.5,0.037117328211136155,0.23079589317389568,"{0: 0.2309957256891609, 1: 0.2286563251259825, 2: 0.2287722992883435, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
9,0.6,0.03696952908600133,0.23173687220131872,"{0: 0.23192462402653546, 1: 0.22970557316804216, 2: 0.22999508091822005, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
10,0.7,0.03648751176626381,0.23539869700183286,"{0: 0.23556181722806901, 1: 0.23366024736845672, 2: 0.23384496238861588, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
11,0.75,0.036067682472476596,0.23970609934256734,"{0: 0.23986648640631644, 1: 0.23797641600420236, 2: 0.23837804101834276, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
12,0.8,0.03589040054565522,0.2445071987446384,"{0: 0.2447123518453136, 1: 0.24232686198816739, 2: 0.2425644758018438, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
13,0.9,0.036842351217861745,0.2471057213159604,"{0: 0.2473519107415923, 1: 0.24456437137987883, 2: 0.24426716655569733, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
14,0.95,0.036624031889628365,0.24680336973899247,"{0: 0.24702586695691656, 1: 0.24451481200426992, 2: 0.24424636459197885, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
15,0.99,0.037058217898151995,0.2474502331755015,"{0: 0.24770068155358219, 1: 0.24481221023719604, 2: 0.24486222910163052, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
16,0.999,0.03743958781320825,0.24792000040063455,"{0: 0.2482050884533585, 1: 0.2448907687165193, 2: 0.24504573760039497, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
17,0.9995,0.03743958781320825,0.24792000040063455,"{0: 0.2482050884533585, 1: 0.2448907687165193, 2: 0.24504573760039497, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
18,0.9999,0.03743958781320825,0.24792000040063455,"{0: 0.2482050884533585, 1: 0.2448907687165193, 2: 0.24504573760039497, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
19,1.0,0.03743958781320825,0.24792000040063455,"{0: 0.2482050884533585, 1: 0.2448907687165193, 2: 0.24504573760039497, 3: 0.1934283605265065, 4: 0.24451852373689}",Children15_17,30
0,0.0,0.11371926358554174,0.21498977117138132,"{1: 0.22779643585909357, 2: 0.19991128754690837, 3: 0.1998692996407476, 4: 0.2019863099042468, 5: 0.1903075780364768, 6: 0.19687660989201913, 7: 0.18310654919045133, 9: 0.2223015087367455, 8: 0.1900544639569501, 13: 0.10839211886840976, 10: 0.15391518820868677, 12: 0.0935352900335353}",num_members,30
1,0.05,0.04828717396931779,0.21606572412879863,"{1: 0.2270826807835725, 2: 0.2032725452847237, 3: 0.20265760614778772, 4: 0.2018408263740369, 5: 0.19942082464593364, 6: 0.20112902890491458, 7: 0.19837773027302466, 9: 0.20118435499881732, 8: 0.20104275568858773, 13: 0.2224154510054755, 10: 0.21010040390518353, 12: 0.1287548379082175}",num_members,30
2,0.1,0.045453422761550503,0.21749223911283225,"{1: 0.22539784085094228, 2: 0.20819647573720756, 3: 0.20766986048689084, 4: 0.20743991172744153, 5: 0.20568652092404077, 6: 0.20658568466324712, 7: 0.21053919435398152, 9: 0.20626630125409912, 8: 0.20800053168804733, 13: 0.2224154510054755, 10: 0.22123721274502425, 12: 0.1287548379082175}",num_members,30
3,0.15,0.042713274025712906,0.21894722622873397,"{1: 0.22491542464122888, 2: 0.21201878954684772, 3: 0.2119492323266568, 4: 0.2110363489161935, 5: 0.20981418147287806, 6: 0.21000151993354507, 7: 0.21006996972314113, 9: 0.20972697599400678, 8: 0.2095551518586656, 13: 0.2224154510054755, 10: 0.22123721274502425, 12: 0.1287548379082175}",num_members,30
4,0.2,0.041603905504159516,0.22043150819245147,"{1: 0.22549020954980872, 2: 0.21456714510315877, 3: 0.21454465933293004, 4: 0.21369502838200644, 5: 0.21282069622229802, 6: 0.21262461749439548, 7: 0.21196684234446012, 9: 0.21073316515783055, 8: 0.21445571144319295, 13: 0.2224154510054755, 10: 0.22123721274502425, 12: 0.1287548379082175}",num_members,30
5,0.25,0.03618187934470568,0.22230874552495203,"{1: 0.22573612751929023, 2: 0.21812088332376414, 3: 0.2182792226351646, 4: 0.21753400700023828, 5: 0.2179951518793803, 6: 0.21676713130389916, 7: 0.2192578415519264, 9: 0.21450295282739643, 8: 0.21710676399447007, 13: 0.2224154510054755, 10: 0.22123721274502425, 12: 0.3090261152330045}",num_members,30
6,0.3,0.03351174479264503,0.22373721825882192,"{1: 0.22568942531216993, 2: 0.22154790746342973, 3: 0.2215585561878652, 4: 0.22050449914667597, 5: 0.22143714914722534, 6: 0.21908544049639064, 7: 0.22258073704783604, 9: 0.21727884722307647, 8: 0.21926166740267192, 13: 0.2224154510054755, 10: 0.22123721274502425, 12: 0.3090261152330045}",num_members,30
7,0.4,0.03190468004878556,0.22756097723747085,"{1: 0.22996013069571014, 2: 0.22481805170740707, 3: 0.22477280898766153, 4: 0.22408425485495026, 5: 0.22448043617415467, 6: 0.2220220224048342, 7: 0.22513245100363868, 9: 0.22317843828248632, 8: 0.2218060524450347, 13: 0.2224154510054755, 10: 0.2234392152038345, 12: 0.3090261152330045}",num_members,30
8,0.5,0.03204178712244507,0.2284748583178621,"{1: 0.23122645315462978, 2: 0.22539559292763287, 3: 0.2251331222177298, 4: 0.22458673086964354, 5: 0.22490921157583912, 6: 0.22225747946165036, 7: 0.2254449848577833, 9: 0.2224425036063275, 8: 0.22377977437304186, 13: 0.2224154510054755, 10: 0.2234392152038345, 12: 0.3090261152330045}",num_members,30
9,0.6,0.032385092718543625,0.23272213374406148,"{1: 0.23568829686729156, 2: 0.22922770954011287, 3: 0.22894236359564868, 4: 0.2285483840296726, 5: 0.22924067571899445, 6: 0.2289597341753483, 7: 0.22996519316632824, 9: 0.22725393803608357, 8: 0.22698737623682322, 13: 0.2224154510054755, 10: 0.2234392152038345, 12: 0.3090261152330045}",num_members,30
10,0.7,0.03287978484809845,0.23745947438017523,"{1: 0.23955341446941864, 2: 0.23509271179854296, 3: 0.23485944508781373, 4: 0.2345170557453598, 5: 0.23521229328925167, 6: 0.23313140987943254, 7: 0.2332672223753689, 9: 0.23034182653143861, 8: 0.2330669686372664, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
11,0.75,0.03327645823707906,0.2349634058875116,"{1: 0.23871719768575403, 2: 0.2306786814798814, 3: 0.23034087443521692, 4: 0.22972665792259175, 5: 0.23037704420221664, 6: 0.2284217518795703, 7: 0.22874023924618198, 9: 0.22942659647314484, 8: 0.22719660497671199, 13: 0.2224154510054755, 10: 0.2234392152038345, 12: 0.3090261152330045}",num_members,30
12,0.8,0.0323696132319638,0.24005046140791989,"{1: 0.24188752726937135, 2: 0.23817022019464354, 3: 0.2377626905886972, 4: 0.23728665711336697, 5: 0.23799425764393978, 6: 0.23459703730412687, 7: 0.23788384931925394, 9: 0.23171400533254402, 8: 0.23570102344125998, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
13,0.9,0.03152918212439033,0.24482550737630465,"{1: 0.24645271071878896, 2: 0.24320256145216881, 3: 0.24283802232771276, 4: 0.2425498478686486, 5: 0.24285552667529958, 6: 0.24002955489070474, 7: 0.24067109605754422, 9: 0.23492433445384656, 8: 0.23892559593208937, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
14,0.95,0.03165336092258838,0.24481639218117715,"{1: 0.24785722877094563, 2: 0.24154991315788202, 3: 0.24111734751846345, 4: 0.24026428819301002, 5: 0.24084149933247923, 6: 0.23927412257618078, 7: 0.23912982050085246, 9: 0.23566026913000535, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
15,0.99,0.03127024126871708,0.2466940996186288,"{1: 0.2479927554331764, 2: 0.2453830800158776, 3: 0.24513991432768978, 4: 0.2449352825295897, 5: 0.24488600999994523, 6: 0.24304359556618754, 7: 0.2447544916408952, 9: 0.2366071220662557, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
16,0.999,0.031077818947126426,0.24618032701736603,"{1: 0.24777318660854428, 2: 0.24446681341118107, 3: 0.24413974747022876, 4: 0.24397442054256285, 5: 0.24464273151861426, 6: 0.24242181211897493, 7: 0.24372911747775974, 9: 0.2366071220662557, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
17,0.9995,0.031092635237288505,0.2458240729246522,"{1: 0.2475250442588259, 2: 0.24405976824479075, 3: 0.24356279212791895, 4: 0.24371255795948019, 5: 0.24338623362209694, 6: 0.2417581096842859, 7: 0.24457422379169452, 9: 0.2366071220662557, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
18,0.9999,0.03098565831691164,0.24602143439338953,"{1: 0.2479767355511473, 2: 0.24386307983936992, 3: 0.24343020263525353, 4: 0.24355579081115208, 5: 0.24367251731813547, 6: 0.24220784524946745, 7: 0.24372911747775974, 9: 0.2366071220662557, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
19,1.0,0.03098565831691164,0.24602143439338953,"{1: 0.2479767355511473, 2: 0.24386307983936992, 3: 0.24343020263525353, 4: 0.24355579081115208, 5: 0.24367251731813547, 6: 0.24220784524946745, 7: 0.24372911747775974, 9: 0.2366071220662557, 8: 0.23893901138101162, 13: 0.2224154510054755, 10: 0.24409590008744575, 12: 0.3090261152330045}",num_members,30
0,0.0,0.10597527812392832,0.21498977117138132,"{0: 0.21685226498488286, 1: 0.1646608827552515, 2: 0.16766708524990506, 3: 0.19499941733196016, 4: 0.19663618201579547, 5: 0.26523405755871704, 8: 0.301760179376302, 7: 0.18870897865086, 6: 0.2039061334066835}",UnrelatedChildren,30
1,0.05,0.0603942478576484,0.2165377240347527,"{0: 0.21688378827334756, 1: 0.19635044856449455, 2: 0.21746301368096602, 3: 0.25335261927040564, 4: 0.24255984583872625, 5: 0.23935078579886115, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.240612167019985}",UnrelatedChildren,30
2,0.1,0.04775297733230599,0.2179242122818109,"{0: 0.21762648115565447, 1: 0.21643239695225625, 2: 0.23446504114773928, 3: 0.2537309610354555, 4: 0.24330995304026734, 5: 0.23935078579886115, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.240612167019985}",UnrelatedChildren,30
3,0.15,0.04097105786269828,0.21911226395790923,"{0: 0.21822432119949933, 1: 0.23705464937529708, 2: 0.24246878190505458, 3: 0.2566662071139879, 4: 0.24929619253670007, 5: 0.243713065955374, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.240612167019985}",UnrelatedChildren,30
4,0.2,0.03793862457740323,0.21953594011307095,"{0: 0.21861155497296259, 1: 0.24195898236125754, 2: 0.2391778792619777, 3: 0.24412380479762902, 4: 0.249341994515749, 5: 0.24802165647421182, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.240612167019985}",UnrelatedChildren,30
5,0.25,0.03885527480264631,0.2201713678819224,"{0: 0.219018379420657, 1: 0.2461170734967322, 2: 0.2480708848166072, 3: 0.2592160923868629, 4: 0.25153482660668336, 5: 0.24802165647421182, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.252325532854685}",UnrelatedChildren,30
6,0.3,0.03556667123854301,0.2207842722409255,"{0: 0.21950160130731913, 1: 0.25111339225627155, 2: 0.25079025949051614, 3: 0.25675190979694007, 4: 0.25544757403178975, 5: 0.24895051852886282, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
7,0.4,0.03555372486695267,0.2208752352972331,"{0: 0.21975656939526939, 1: 0.24744745651693895, 2: 0.24815464633396164, 3: 0.247910334296806, 4: 0.249341994515749, 5: 0.24802165647421182, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.252325532854685}",UnrelatedChildren,30
8,0.5,0.03590291492207311,0.22122019039461552,"{0: 0.22014738513376836, 1: 0.24572532293756483, 2: 0.24887899198525373, 3: 0.24973542323648723, 4: 0.249341994515749, 5: 0.24802165647421182, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.252325532854685}",UnrelatedChildren,30
9,0.6,0.031458614303967555,0.2317454959082894,"{0: 0.23114660020613637, 1: 0.2453964959339973, 2: 0.2468188706352129, 3: 0.24766714310385496, 4: 0.249341994515749, 5: 0.24802165647421182, 8: 0.301760179376302, 7: 0.2426228112532315, 6: 0.252325532854685}",UnrelatedChildren,30
10,0.7,0.031144977386828757,0.24070720923103472,"{0: 0.23997448449906228, 1: 0.2572281136090325, 2: 0.256876293874683, 3: 0.2703443230805281, 4: 0.26147961550727145, 5: 0.25646212253150397, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
11,0.75,0.031187053301319118,0.24101022382340953,"{0: 0.2403231108862856, 1: 0.25635654379228406, 2: 0.25578196623577265, 3: 0.27040979057030123, 4: 0.2622917747696863, 5: 0.25646212253150397, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
12,0.8,0.026440152741867635,0.2546811645660149,"{0: 0.2545883861819389, 1: 0.25564969679150806, 2: 0.2548755962340228, 3: 0.27100946282148536, 4: 0.26147961550727145, 5: 0.25646212253150397, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
13,0.9,0.024665309586719843,0.2592002151851657,"{0: 0.2591686764529496, 1: 0.2593114544956863, 2: 0.2591473423161646, 3: 0.2669096180158615, 4: 0.2622917747696863, 5: 0.257390984586155, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
14,0.95,0.026271117028740756,0.259760971887386,"{0: 0.25977442825369285, 1: 0.2581941623991759, 2: 0.2580877064395585, 3: 0.2722541035135972, 4: 0.2622917747696863, 5: 0.257390984586155, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
15,0.99,0.027837499301343674,0.2631973997576496,"{0: 0.26326347779979903, 1: 0.25999110532450553, 2: 0.26049296565995356, 3: 0.2751286379088019, 4: 0.26980184997860324, 5: 0.26175326474266786, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
16,0.999,0.027393601288146323,0.2672711346952538,"{0: 0.26730766044491483, 1: 0.26617706656295187, 2: 0.2640904076693498, 3: 0.2751286379088019, 4: 0.26980184997860324, 5: 0.26175326474266786, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
17,0.9995,0.027393601288146323,0.2672711346952538,"{0: 0.26730766044491483, 1: 0.26617706656295187, 2: 0.2640904076693498, 3: 0.2751286379088019, 4: 0.26980184997860324, 5: 0.26175326474266786, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
18,0.9999,0.027393601288146323,0.2672711346952538,"{0: 0.26730766044491483, 1: 0.26617706656295187, 2: 0.2640904076693498, 3: 0.2751286379088019, 4: 0.26980184997860324, 5: 0.26175326474266786, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
19,1.0,0.027393601288146323,0.2672711346952538,"{0: 0.26730766044491483, 1: 0.26617706656295187, 2: 0.2640904076693498, 3: 0.2751286379088019, 4: 0.26980184997860324, 5: 0.26175326474266786, 8: 0.301760179376302, 7: 0.249487036690435, 6: 0.252325532854685}",UnrelatedChildren,30
0,0.0,0.18650375625657994,0.21498977117138132,"{0: 0.2168516693567887, 1: 0.1633445453712311, 2: 0.14198518052949624, 3: 0.14680046424014936, 5: 0.0755618738211595, 6: 0.0893747670423896}",UnrelatedAdults,30
1,0.05,0.10935387118262216,0.21541806628562987,"{0: 0.2174672720905566, 1: 0.1568429487328664, 2: 0.1529866063671698, 3: 0.14921520754660186, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
2,0.1,0.1070797920435041,0.21567785121057215,"{0: 0.2175763583230861, 1: 0.1612990572353522, 2: 0.16112010675368915, 3: 0.14974646633191563, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
3,0.15,0.08756184753784436,0.2166031459191158,"{0: 0.21790317638883883, 1: 0.17939546944675722, 2: 0.17867934562848048, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
4,0.2,0.09003841526304689,0.2167991855760463,"{0: 0.21815111337684973, 1: 0.1783046979066039, 2: 0.17386992169238494, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
5,0.25,0.09017257846036444,0.21698290964541952,"{0: 0.21832248309607163, 1: 0.17888937446613126, 2: 0.17392490188785156, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
6,0.3,0.09000330265498431,0.21715209317264186,"{0: 0.21847669655578997, 1: 0.1795053025300334, 2: 0.17449805708578625, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
7,0.4,0.08999975749208877,0.2171885655711838,"{0: 0.2185335136955571, 1: 0.1789061993336037, 2: 0.17449805708578625, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
8,0.5,0.08803433216619151,0.21755884743522774,"{0: 0.21881373985536884, 1: 0.18175734865840437, 2: 0.18013182603233077, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
9,0.6,0.0904158846606121,0.21756308393480459,"{0: 0.21894406787571272, 1: 0.1782039943003674, 2: 0.17418929960563206, 3: 0.1776385274840155, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
10,0.7,0.08921201574454198,0.21765758125897078,"{0: 0.21899440167404788, 1: 0.17955411785726755, 2: 0.17573408038617602, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
11,0.75,0.08907573306110943,0.2177864724241158,"{0: 0.21903727967863135, 1: 0.18214722099200292, 2: 0.17774373366332522, 3: 0.18558393919573363, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
12,0.8,0.08799980938378954,0.21788823390067397,"{0: 0.21913447362160088, 1: 0.18226152537404647, 2: 0.1798168924094764, 3: 0.18558393919573363, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
13,0.9,0.08800449797228442,0.21789651527620504,"{0: 0.21914386519611873, 1: 0.1822356957306882, 2: 0.1798168924094764, 3: 0.18558393919573363, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
14,0.95,0.08808131461371486,0.21799349388065598,"{0: 0.219240376080694, 1: 0.18235617850236197, 2: 0.1798168924094764, 3: 0.18558393919573363, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
15,0.99,0.08917091004103758,0.21789208991815723,"{0: 0.21923497185552446, 1: 0.179593764820867, 2: 0.17611617269040317, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
16,0.999,0.08919606642807554,0.21792717694543193,"{0: 0.2192716750062471, 1: 0.17958129002756668, 2: 0.17611617269040317, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
17,0.9995,0.08919606642807554,0.21792717694543193,"{0: 0.2192716750062471, 1: 0.17958129002756668, 2: 0.17611617269040317, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
18,0.9999,0.08919606642807554,0.21792717694543193,"{0: 0.2192716750062471, 1: 0.17958129002756668, 2: 0.17611617269040317, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
19,1.0,0.08919606642807554,0.21792717694543193,"{0: 0.2192716750062471, 1: 0.17958129002756668, 2: 0.17611617269040317, 3: 0.17953779237890188, 5: 0.182052422016141, 6: 0.110743744264927}",UnrelatedAdults,30
0,0.0,0.0802033416354405,0.21498977117138132,"{3: 0.24237396275973516, 5: 0.16961975140222021, 1: 0.26107272995948305, 4: 0.22774162815615429}",proj,30
1,0.05,0.0591988433403832,0.21704449106320378,"{3: 0.24309115970493825, 5: 0.1798645588029174, 1: 0.2505944539936488, 4: 0.239156199216676}",proj,30
2,0.1,0.05491669955262029,0.2188795379914345,"{3: 0.2455561101652073, 5: 0.18416547816728163, 1: 0.24905905051616717, 4: 0.2386973704751725}",proj,30
3,0.15,0.050469520334533696,0.2208282244744875,"{3: 0.24618292935128028, 5: 0.18783789403128587, 1: 0.24894130025437045, 4: 0.24263531335009664}",proj,30
4,0.2,0.04832555229149496,0.22299585986603299,"{3: 0.24706760214225248, 5: 0.19238446919059526, 1: 0.2495551388875841, 4: 0.23916237913092198}",proj,30
5,0.25,0.04397191125587354,0.22750027540584086,"{3: 0.25019723973876096, 5: 0.19927140955514477, 1: 0.25181030699414164, 4: 0.24191735420779029}",proj,30
6,0.3,0.03805336828867079,0.23385745717926334,"{3: 0.2542719955546364, 5: 0.20845612045501233, 1: 0.25547281803246935, 4: 0.24821982762487949}",proj,30
7,0.4,0.02384337628365976,0.249046404884993,"{3: 0.26190323134114696, 5: 0.23360265980329717, 1: 0.2628299063950143, 4: 0.2531189833752721}",proj,30
8,0.5,0.015414758176738727,0.2654794975165019,"{3: 0.27469562762348854, 5: 0.25454508118138436, 1: 0.27493165310036183, 4: 0.2696448149513319}",proj,30
9,0.6,0.015568657621187691,0.27599904578415957,"{3: 0.28550282459982107, 5: 0.2651181973145991, 1: 0.2856708245909051, 4: 0.27778215937958983}",proj,30
10,0.7,0.014405441593042145,0.2827073574526883,"{3: 0.2922889492459875, 5: 0.27129602719551577, 1: 0.29218527098937924, 4: 0.28918943766088484}",proj,30
11,0.75,0.015355708835120297,0.2861076767584633,"{3: 0.2964110036270012, 5: 0.2738772529371597, 1: 0.29631347239080325, 4: 0.2927067129258525}",proj,30
12,0.8,0.01739568940840766,0.2887091965647782,"{3: 0.29992640719451885, 5: 0.27619879583336704, 1: 0.2998340148191524, 4: 0.2898935951774391}",proj,30
13,0.9,0.017276838258097504,0.29073758526081545,"{3: 0.3024380812081149, 5: 0.2769447903528613, 1: 0.3023594298683358, 4: 0.2973550083852035}",proj,30
14,0.95,0.018866854796661593,0.2924921160310406,"{3: 0.30490619170915423, 5: 0.2785720020798976, 1: 0.3047732413559752, 4: 0.2945154462085522}",proj,30
15,0.99,0.01793260842813891,0.29420052819165776,"{3: 0.3060225849098176, 5: 0.2809981189092887, 1: 0.3058995570984386, 4: 0.29571185770645203}",proj,30
16,0.999,0.018410873134775897,0.29332001891623993,"{3: 0.30545538411369083, 5: 0.27985229791856414, 1: 0.3052329838525048, 4: 0.29475307190250244}",proj,30
17,0.9995,0.018410873134775897,0.29332001891623993,"{3: 0.30545538411369083, 5: 0.27985229791856414, 1: 0.3052329838525048, 4: 0.29475307190250244}",proj,30
18,0.9999,0.018410873134775897,0.29332001891623993,"{3: 0.30545538411369083, 5: 0.27985229791856414, 1: 0.3052329838525048, 4: 0.29475307190250244}",proj,30
19,1.0,0.018410873134775897,0.29332001891623993,"{3: 0.30545538411369083, 5: 0.27985229791856414, 1: 0.3052329838525048, 4: 0.29475307190250244}",proj,30
